,review_id,title,year,user_review,user_suggestion,emotions
103,104,Spooky's Jump Scare Mansion,2015.0,"Boring. It has potential, but it just didnt quite get there. There is so little room variety, and most rooms are just boring rooms with no tension. Only on the few rooms that have an enemy is there any suspense at all just cause you know you have to run from them or die. But even then its not scary or even creepy.",0,boredom
104,105,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewWhen I first played this game (a day ago), I was underestimating it by it's cute ""jumpscares"". Of course, later on I found out other monsters that weren't cute at all. I'm currently at 800, 200 rooms to go. Over all the spooky stuff, the game has a great backstory! Wish you and me luck on the rooms that lie ahead!",1,fun
105,106,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewI was all like awwww cute!! and then it turned to, holy ♥♥♥♥ am i on a bad acid trip? Than I'm holding myself screaming. This game is so scary and incredibly cute!!!",1,surprise
106,107,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewI WAS EXPECTING CUTE SCARES AND GOT CUTE SCARES, BUT THEN OUT OF NOWHERE, TOTALLY UNEXPECTED, IT LET ME KNOW WHY I HAD A HEALTH BAR AND NOW I'M DEAD PHYSICALLY IRL10/10",1,surprise
107,108,Spooky's Jump Scare Mansion,2015.0,"Early Access Reviewthe game has atmosphere like none other,i would gladly recommend it as its also free,the jumpscares and ambient sounds compliment the masterpiece that is spookys house of jumpscares ,not only is it fun to play but the game runs at a smooth 60fps has very good characters and areas to explore and will take you by surprise",1,happiness
108,109,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewI'll throw the Fact the I haven't played many Games of this Genre in there right off the bat.According to that this Review might differs from the Point of View hold by a Person that has great Interest in the Indie-Horror Genre.Duo to the Fact that this is a Early Access Review I can't get much into Detail because we don't know yet what Changes this Title will see until its Release. Let's jump right to it then, shall we?In my Opinion is this Game quite enjoyable, at least if you don't try to not find it scary. Some Game Mechanics are pretty neat, as for example, the Fact that One can open Doors while walking backwards is something I'd like to see in more Games. I also appreciate CAT-DOS as Source of Background Information a great Deal.  But those are just small Details. I think what defines a Horror Game is the Atmosphere, and that is a very strong Point of this Title. Especially the Music is most of the Time on spot.The Enemy variety is okay for the Amount of Playtime and the the Graphics are pretty cute-ish when it comes to the Surroundings.I also might add that this Game has an pretty interesting Sense of Humor, which is normally not to be expected from a Horror Title. Which I personally can dig a great deal.As for my Part, I'll probably recommend 'Spooky's House of Jump Scares' to everybody who might have a Interest in Video Games of its kind.",1,happiness
109,110,Spooky's Jump Scare Mansion,2015.0,Early Access Reviewwhen i saw this on the upcoming games i didn't know what to expect. But this must be the best jumpscare game i ever played. Really this must be the only game where you can get scared with cute cardbox cut outs and there are so many references to other horror games it's really nice to see all of them. Right now i am in room 400 after almost died because a cute jelly cardbox popped out the wall while i was being chased and let go of my mouse because of the shock.this is way better than any game where you just sit there waiting to get scared.  10/10,1,happiness
110,111,Spooky's Jump Scare Mansion,2015.0,Early Access Reviewman this game seems friendly at first with cardboard popups but it gets much much more scare i recromend this game to anyone who likes jump scares! i love to replay this game and everytime something new happens and there are hidden things in the game! hope u enjoy and play this game!,1,fun
111,112,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewWhen trying this for the first time you first think this is a harmless game and jokingly question yourself ""how can this cute game be possibly scary""......until you go further, and deeper, that's where it gets real scary.",1,surprise
112,113,Spooky's Jump Scare Mansion,2016.0,"Cute terror my♥♥♥♥♥.. This thing scared the living daylight out of satan himself, true story. Seriously, I'm a fan of the horror genre and this has lived to my expectations. 1000 might sound like a lot, but when you're running to save yo♥♥♥♥♥from the, (I don't know what the hell was behind me man), rooms go by fast. A true gem.",1,fear
113,114,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewPartially procedural generation, and set events with checkpoints along the way.This game is a mish-mash of semi-serious horror game parodies, involving everything from classic japanese horror, to Silent Hill and the Happy Mask Salesman. Combining arcade progression with horror survival throughout a maze, with sort-of simple graphics that bring the maximum punch, this game is pure gold. It's small, and has plenty of content for a free game.",1,happiness
114,115,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewThis is a great game for people new to the horror genre. It assumes a facade of an innocent game only to become a neverending festival of everything that's disturbing on this godforsaken world when you least expect it. Kinda like marriage.And whatever you do...Do not go into long, dark corridoTAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO *entry corrupted*",1,fear
115,116,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewThis game is amazing. From looking at it, it doesn't look as fun as it seems, but it really is fun. Especially since it's free, its a great game for anyone looking for something to do for a few hours and likes some jumpscares. Waiting on the next update, since I already got to room 760. 10/10",1,fun
116,117,Spooky's Jump Scare Mansion,2015.0,"This game is really boring.As soon as you start the game, you are told to go through 1000 rooms. It only feels like i went through about 20 rooms because most of the time you will be walking throught the same repeated rooms over and over again to the point where you give up because its so boring. the game looks like a world i could build in Minecraft. Every time you make it through 50 rooms you're greeted with a elavator which takes you down to the next floor below, where the whole ♥♥♥♥ing process starts all over again. its really boring. oh did i forget to mention the lame jumpscares that sound like my 2 year old sister being tickled?  Oh yeah, once every 100 floors has an enemy in which you just gotta run away from. That's most probably the only fun thing about this game. You see an enemy, run fast through about 8 rooms (which will repeat) untill the enemy randomly disapears. then you're back to walking though the same boring rooms again. Sounds Fantastic doesn't it? This game is free, which is a good thing. But don't waste your time playing it unless you're REALLY bored.",0,boredom
117,118,Spooky's Jump Scare Mansion,2015.0,"Early Access Review10/10, had to change pants because of cardboard cut outsSeriously though i got this game as a joke i really didnt excpect the game to be this scary im only at 300 rooms but his game has gotten me a few times, plus its free its better than a lot of the paid horror games out there!!",1,surprise
118,119,Spooky's Jump Scare Mansion,2015.0,"I recently heard about spooky's house of jumpscares from word of mouth. hearing that it was free,  downloaded it as fast as i could.but wait, it doesn't work.the sound is glitchy and broken, making it the most frightening thing i'm going to see in this game.if i press a key, the game crashes. simple as that. considering i HAVE to press keys to get past the title screen, i obviously didn't get far.broken mess of code.",0,anger
119,120,Spooky's Jump Scare Mansion,2015.0,"Hmm, yes, I would love to get sent back sixty three rooms because someone had a hard-on for the Dr Who statues and said monster spawns at a random point in the room, causing it to jump on top of me before I even figure out where it is. Was cool up until then.",0,sadness
120,121,Spooky's Jump Scare Mansion,2015.0,"Early Access Review2spooky4me       ヘ(◕。◕ヘ)      Now for real, it's very well done, it gets you in a somewhat calm and not spooky place and as you go for the goal of the game (Pass through 1000 Rooms) it gets way spookyer.Can you reach to the last Room",1,fear
121,122,Spooky's Jump Scare Mansion,2016.0,"It was kinda fun at first, but after some minutes it gets rather boring and repetitive. Not the type of game for people with attention spans of a goldfish, but if you're strong-willed enough I guess it could be fun! Didn't fail to spoop me, but probably because I'm quite the easily spooped person.4/10; Would not reccomend.",0,boredom
122,123,Spooky's Jump Scare Mansion,2015.0,game chrashed on start up 5 times... should have taken that as a warning ran into the first jumpscare game glitched then I decided that this game would be better suited as an example of how not to make a game. 10/10 would waste my time to start this up and have it glitch again!,0,anger
123,124,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewI LITERALLY THOUGHT THIS WAS A KIDS' GAME. I really did! I thought all the positive ratings were parents or kids, otherwise the parents should've been mad. But, when I played the game, the jumpscares made my heart all pumping. And my first encounter with the ghost? I exited the game. Yep. I was breathing heavily, and I felt light-headed. Really, this is my first ACTUAL experience on actually trying to play a horror game. And I really was actually going to faint. I'm guessing this is a player's first experience with playing their first actual horror? I dunno. But that ghost really did scared me. NOT SPOOKY. But the one who actually CHASES you. I was frightened. This game is awesome. It summons up the atmosphere so suddenly.And the guy writting the letters is being to much like as if everything had to be romantic. And he should really think twice about drinking wine that came out of nowhere.",1,fear
124,125,Spooky's Jump Scare Mansion,2015.0,"Early Access Reviewi think the spookiest thing about the game is the pants-♥♥♥♥♥♥♥♥, all-consuming anxiety and stress that comes with encountering and trying to escape from a monster. by the time i got to the last rooms (700+) i was a dead-eyed hollowed-out shell of my former self, sprinting through rooms and barely registering when something was chasing me.10/10 would play again",1,fear
125,126,Spooky's Jump Scare Mansion,2016.0,"I love, love, love the way this game makes you feel alone and the soundtrack is just beautiful!!! The tension makes this game all the more scarier. Just play the game if you like to be scared!",1,fear
126,127,Spooky's Jump Scare Mansion,2016.0,"This is a fantastic horror game that catches you off your guard by easing you into what looks like a satire on how jump scares are scary not due to their content, but just to the shock of something jumping out at you, whether that's an animatronic bear, the piano in Mario 64, or just a cute little jack'o'lantern. And then it flips the whole thing on its head and you're running for your life from terrible monsters with a deplenishing stamina meter.",1,worry
127,128,Spooky's Jump Scare Mansion,2017.0,"A cute and fun game. It is definitely worth a try.It is free, how can you pass that up?It starts off easy and builds from there.So don't think the first 50 rooms represent all this game has to offer.I did not expect to be as entertained as I was.I felt the game did a good job of building up the tension, at certain points.There are mini bosses and bosses you must evade.As with many games, learning the boss mechanics will help you.There are many clues and even a cute backstory.Hidden endings, secrets, passwords, minigames, and scary toast.Cheers!",1,fun
128,129,Spooky's Jump Scare Mansion,2017.0,░░░░░░░░░░░▄▐░░░░░░▄▄▄░░▄██▄░░░░░▐▀█▀▌░░░░▀█▄░░░░░▐█▄█▌░░░░░░▀█▄░░░░░░▀▄▀░░░▄▄▄▄▄▀▀░░░░▄▄▄██▀▀▀▀░░░█▀▄▄▄█░▀▀░░░▌░▄▄▄▐▌▀▀▀▄░▐░░░▄▄░█░▀▀ U HAVE BEEN SPOOKED BY THE▀█▌░░░▄░▀█▀░▀░░░░░░░▄▄▐▌▄▄░░░░░░░▀███▀█░▄░░░░░░▐▌▀▄▀▄▀▐▄SPOOKY SKILENTON░░░░░░▐▀░░░░░░▐▌░░░░░░█░░░░░░░░█░░░░░▐▌░░░░░░░░░█░░░░░█░░░░░░░░░░▐▌,1,fear
129,130,Spooky's Jump Scare Mansion,2017.0,"So, have you heard of the house on the hillI hear it's haunted, and crawling with all types of evilBut I am not afraid of any legends or loresAnd I want answers to what might be behind all these doorsKnocking and waiting for some sort of replyIt seems there's nobody in here, and I want to know whyI can feel a shiver crawling way up my spinebut I know there's something that's waiting at the end of the lineAnother door, another questionI'm going 'round in circles, wond'ring when I'll reach the endI'm losing the sense of where I amThe hallways got longer and all the walls have turned redI’ve come to, 900, hands covered in soresNow there are only, 100 of these spine-chilling doorsBut I just can’t imagine what could be at the endand I am hoping, it’s all worth it to my little friendSpooky, what is it that you’re hiding from me?I feel there’s something, that’s missing don’t know what it could beI just finished opening nine hundred and threeWill I survive it, until the end there’s no guaranteeSo many doors, so many questionsMy eyes are getting heavy and I just want it to endI'm losing, my grip on realityI’ve seen no one else here and now I fear I am deadThere’s just a few more doors, it won’t take many more… just one at a timeYou’ve got your axe in hand, everything’s gonna be fine in the end… or so she pretendsOh Spooky I’ve got a bone, to pick with you when I’m done, with your little gameI open the last door… don’t know what’s in store…The final, encounter, was so unforeseenEverything I thought, of Spooky wasn't quite what it seemedThe evidence I came across gave me just the thingTo understand more, of Spooky and her sad upbringingLost and, so lonely and so misunderstoodTurns out the thing she, loved most to do had done her in goodThe shock of what had happened lasted year after yearAnd so the family, did everything to make her appearThe final door, the ultimatumSurrounded by a thousand and I can’t help but give inOur mission, to change our historyThe people will think twice when visited by Spooky ",1,neutral
130,131,Spooky's Jump Scare Mansion,2015.0,"Tedious doesn't even begin to describe this ""game"". Endless boring corridors leading to yet more boring corridors, practically empty rooms, and forks with no discernible reason for choosing one door over another.Not my idea of entertainment, not even for killing time while something worthwhile installs.",0,sadness
131,132,Spooky's Jump Scare Mansion,2015.0,"The game's premise is compelling, but you'll spend most of your time in this game running through empty rooms with nothing inside them, broken up by the occasional monster chase (all of which fail to excite past the initial encounter after you discover their gimmick) or environmental nudge nudge video game reference. The story is a disconnected mishmash of popular horror tropes that did not make any kind of lasting impression on me.I'm glad I tried it, but it was definitely NOT worth playing through to the end, where I was met with an unsatisfying conclusion to the story; the alternate ending wasn't much better.",0,sadness
132,133,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewI have been playing this game since january and, looking at how the game has evolved I can really say that the effort put in this one was really well used and this game is really genuine. Its mixture of cute element, showing a game with stylish textures and  horror, with well conceived monsters and references from other games, like silent hill, resident evil and five night at freedy, has made me a fan of this game.As for the early access, I must say that the game plays just fine, but there still many bugs that I've noticed that annoyed considerably, especially those related with the music and sounds, with sometimes fails to play. Also, there is an error message that keep appearing when subject 4 is on the loose. But considering the early stage of this game, I believe it still worthy the try.",1,fun
133,134,Spooky's Jump Scare Mansion,2015.0,OS: Vista Processor: Intel Core i3 1.3 GHz Memory: 4 GB RAM Hard Drive: 300 MB available spacemy specsos: windows 8processor: intel core i5 1.5 ghzmemory: 5 gb ramsingleplayer game lags like an mmo,0,anger
134,135,Spooky's Jump Scare Mansion,2016.0,"After seeing the positive response I thought ""OK, give it a try"". Omg, what a disappointment. I don't get it at all. I never regreted wasting time on a free game THIS much. It has NOTHING else to offer then going through repetitive, boring, empty rooms over and over again. You will tell yourself, there has to be something behind the next door, but there isn't. There just isn't! Think about it... There may be a refund for money now on steam, but no refund for wasted time!",0,anger
135,136,Spooky's Jump Scare Mansion,2015.0,Not that scary but still fun! Don't know what to say about it really. I know many will get scared by it and I guess it gets scarier later on but yeah. Try it out. You'll notice if you like it or not. :),1,fun
136,137,Spooky's Jump Scare Mansion,2015.0,really the game was fun early on but after play it to room 300 you get this puppet that follows you and cant get away from he just hits you when ever and it makes it impossible to get past the small scares get boring this game is kinda a waste of time i do not recomend it. ,0,anger
137,138,Spooky's Jump Scare Mansion,2015.0,"Wandered through about 10 rooms without seeing anything. Then I get startled by an adorable cardboard ghost.Lots more rooms, some more cutesy cardboard jumps, and a few notes ♥♥♥♥♥ing about how thirsty the writer was.Then I found a note that just had some weird stuff about choking. Sounded crazy. I turn around and OH MY GOD WHAT THE ♥♥♥♥ IS THAT THAT IS NOT CUTE OR CARDBOARD NOPE NOPE NOPE I'M OUT OF HERE hey i wonder if it followed me into this next room NOPE IT FOLLOWED ME NOPE NOPE NOPE",1,fear
